ID,Source,TMC,Severity,Start_Time,End_Time,Latitude,Longitude,End_Lat,End_Lng,Distance(mi),EventSeverity,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-195563,MapQuest,201,3,12/9/2016 5:04,12/9/2016 5:49,41.828766,-71.517174,,,0.01,Left-center lane blocked due to accident on I-295 Southbound at Exit 6C-A US-6 Hartford Ave.,,I-295 S,R,Johnston,Providence,RI,2919,US,US/Eastern,KSFZ,12/9/2016 4:56,28.9,20.4,67.0,29.95,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-195564,MapQuest,245,3,12/9/2016 5:04,12/9/2016 5:50,41.84576,-71.410995,,,0.01,Two lanes blocked and left hand shoulder blocked due to accident on I-95 Northbound at Exit 24 Branch Ave.,,Branch Ave,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,12/9/2016 4:56,28.9,20.4,67.0,29.95,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-195685,MapQuest,201,2,12/9/2016 16:06,12/9/2016 16:51,41.666798,-71.490311,,,0.01,Accident on RI-4 Northbound at Exits 8 8A 8B I-95.,,I-95 N,R,East Greenwich,Kent,RI,2818,US,US/Eastern,KPVD,12/9/2016 15:51,34.0,23.4,38.0,30.04,10.0,WNW,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-195686,MapQuest,229,3,12/9/2016 16:29,12/9/2016 17:14,41.811031,-71.405548,,,0.01,Slow traffic and right hand shoulder blocked due to accident on I-95 Southbound at Exit 19 I-195.,,Providence River Bridge,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/9/2016 16:51,32.0,21.6,40.0,30.07,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-195689,MapQuest,229,3,12/9/2016 16:44,12/9/2016 17:28,41.713627,-71.472656,,,0.01,Slow traffic and left lane blocked due to accident on I-295 Southbound at Exit 1 I-95.,,I-295 N,R,Warwick,Kent,RI,2886,US,US/Eastern,KPVD,12/9/2016 16:51,32.0,21.6,40.0,30.07,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-195775,MapQuest,201,2,12/11/2016 13:55,12/11/2016 14:39,41.813931,-71.439766,,,0.01,Left lane blocked due to accident on US-6 near RI-10.,,RI-10 N,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,12/11/2016 13:51,33.1,28.7,46.0,30.46,10.0,SE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-195906,MapQuest,201,3,12/12/2016 7:45,12/12/2016 8:15,41.83617,-71.415436,,,0.01,Right lane blocked due to accident on I-95 Southbound at Exit 23 RI-146 Louisquisset Pike.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,12/12/2016 7:37,35.6,,93.0,29.85,0.8,Calm,,0.08,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-195926,MapQuest,201,3,12/12/2016 8:16,12/12/2016 8:46,41.825924,-71.418877,,,0.01,Center lane blocked due to accident on I-95 Northbound at Exits 21 22A-B-C 22C-B-A Service Road 8.,,I-95 N,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/12/2016 8:12,36.0,,93.0,29.82,1.5,Calm,,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196064,MapQuest,201,2,12/13/2016 5:22,12/13/2016 5:52,41.60471,-71.454765,,,0.01,Accident on RI-403 Northbound at US-1 Post Rd.,7124.0,Post Rd,L,North Kingstown,Washington,RI,02852-2705,US,US/Eastern,KOQU,12/13/2016 7:52,32.0,23.0,69.0,30.14,15.0,West,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-196104,MapQuest,201,3,12/13/2016 7:46,12/13/2016 8:16,41.825958,-71.419022,,,0.01,Left lane blocked due to accident on I-95 Southbound at Exits 21 22A-B-C 22C-B-A Service Road 8.,,I-95 N,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/13/2016 7:51,30.9,24.3,72.0,30.14,10.0,WSW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196180,MapQuest,201,3,12/13/2016 12:06,12/13/2016 12:36,41.825436,-71.418205,,,0.62,Right hand shoulder blocked due to accident on I-95 Northbound between Exits 19 20 US-6 and Exits 21 22A-B-C 22C-B-A Service Road 8.,,US-6 W,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/13/2016 11:51,42.1,39.2,47.0,30.12,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196185,MapQuest,201,3,12/13/2016 11:57,12/13/2016 13:13,41.800594,-71.403076,,,0.01,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exit 18 US-1 Alt Allens Ave.,,Thurbers Ave,R,Providence,Providence,RI,2905,US,US/Eastern,KPVD,12/13/2016 11:51,42.1,39.2,47.0,30.12,10.0,Variable,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196202,MapQuest,201,3,12/13/2016 16:08,12/13/2016 17:07,41.819302,-71.389595,,,0.01,Right hand shoulder blocked and right lane blocked due to accident on I-195 Westbound at Exit 3 / India St.,,Gano St,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/13/2016 15:51,39.0,34.0,55.0,30.12,10.0,South,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196223,MapQuest,201,3,12/13/2016 17:12,12/13/2016 17:42,41.748184,-71.443031,,,0.01,Accident on I-95 Southbound at I-95 Exit 14 / RI-37.,,I-95 S,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,12/13/2016 16:51,39.0,32.8,55.0,30.14,10.0,SSW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-196306,MapQuest,201,3,12/14/2016 7:56,12/14/2016 8:25,41.748184,-71.443031,,,0.01,Left hand shoulder blocked due to accident on I-95 Northbound at Exits 14-15 14B-A RI-37.,,I-95 S,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,12/14/2016 7:51,35.1,31.0,70.0,29.94,10.0,NNW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196326,MapQuest,201,2,12/14/2016 8:23,12/14/2016 8:52,41.868397,-71.43087,,,0.01,Right hand shoulder blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at RI-15 Mineral Spring Ave.,,Mineral Spring Ave,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,12/14/2016 7:56,30.9,26.2,89.0,29.99,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196333,MapQuest,229,2,12/14/2016 8:46,12/14/2016 9:15,41.813976,-71.426949,,,0.01,Slow traffic due to accident on Cranston St Southbound before Bridgham St.,93.0,Bridgham St,R,Providence,Providence,RI,02907-2305,US,US/Eastern,KPVD,12/14/2016 8:51,37.0,29.3,67.0,29.95,10.0,NW,11.5,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-196339,MapQuest,201,3,12/14/2016 8:54,12/14/2016 9:24,41.78299,-71.423927,,,0.01,Left hand shoulder blocked due to accident on I-95 Northbound at Exit 16 RI-10.,,I-95 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,12/14/2016 8:51,37.0,29.3,67.0,29.95,10.0,NW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196362,MapQuest,241,3,12/14/2016 11:06,12/14/2016 11:36,41.650898,-71.60601,,,0.01,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exit 6 RI-3 Nooseneck Hill Rd.,,Nooseneck Hill Rd,R,West Greenwich,Kent,RI,2817,US,US/Eastern,KOQU,12/14/2016 10:50,42.8,37.5,46.0,29.92,15.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196369,MapQuest,201,3,12/14/2016 12:45,12/14/2016 13:14,41.82526,-71.41848,,,0.6,Left lane blocked due to accident on I-95 Southbound between Exits 19 20 US-6 and Exits 21 22A-B-C 22C-B-A Service Road 8.,,US-6 W,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/14/2016 12:51,44.1,39.0,42.0,29.88,10.0,NW,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196422,MapQuest,201,3,12/14/2016 18:02,12/14/2016 18:31,41.874249,-71.381065,,,0.34,Accident on I-95 Southbound from Exits 27 28 US-1 George St to US-1.,,School St,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,12/14/2016 17:56,28.9,,67.0,29.96,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-196485,MapQuest,241,3,12/15/2016 8:17,12/15/2016 8:45,41.83749,-71.413765,,,0.01,Right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exit 23 RI-246 Charles St.,,Charles St,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,12/15/2016 7:56,25.0,15.5,49.0,29.74,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196490,MapQuest,241,3,12/15/2016 8:29,12/15/2016 8:58,41.78299,-71.423927,,,0.01,Left lane blocked due to accident on I-95 Northbound at Exit 16 RI-10.,,I-95 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,12/15/2016 8:51,28.0,13.9,38.0,29.71,10.0,WNW,23.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196500,MapQuest,241,3,12/15/2016 8:40,12/15/2016 9:10,41.819302,-71.389595,,,0.01,Left lane blocked due to accident on I-195 Westbound at Exit 3 Washington Bridge.,,Gano St,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/15/2016 8:51,28.0,13.9,38.0,29.71,10.0,WNW,23.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196501,MapQuest,201,2,12/15/2016 8:48,12/15/2016 9:18,41.811089,-71.358841,,,0.01,Accident on RI-103 Warren Ave at US-6 Pawtucket Ave.,2369.0,Pawtucket Ave,R,East Providence,Providence,RI,02914-1709,US,US/Eastern,KPVD,12/15/2016 8:51,28.0,13.9,38.0,29.71,10.0,WNW,23.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-196556,MapQuest,201,3,12/15/2016 13:23,12/15/2016 14:08,41.826283,-71.418915,,,0.01,Right lane blocked due to accident on I-95 Southbound at Exits 21 22A-B-C 22C-B-A Service Road 8.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/15/2016 13:51,24.1,9.4,28.0,29.78,10.0,WNW,20.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196661,MapQuest,201,3,12/16/2016 7:57,12/16/2016 8:27,41.78299,-71.423927,,,0.01,Right hand shoulder blocked due to accident on I-95 Northbound at Exit 16 RI-10.,,I-95 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,12/16/2016 7:51,9.0,-5.9,36.0,30.35,10.0,NW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196687,MapQuest,201,3,12/16/2016 9:27,12/16/2016 9:57,41.873158,-71.387466,,,0.01,Left lane blocked due to accident on I-95 Southbound at Exits 27 28 US-1 George St.,,George St,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,12/16/2016 9:56,10.9,0.2,37.0,30.4,10.0,NNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196697,MapQuest,201,3,12/16/2016 10:36,12/16/2016 11:06,41.813423,-71.407829,,,0.01,Gore point obstructed due to accident on I-95 Southbound at Exits 19 20 US-6.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/16/2016 10:51,16.0,3.6,27.0,30.41,10.0,West,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196711,MapQuest,201,2,12/16/2016 11:20,12/16/2016 11:50,41.748184,-71.443031,,,0.01,Right hand shoulder blocked due to accident on RI-37 Eastbound at Exits 4A 4B I-95.,,I-95 S,R,Warwick,Kent,RI,2888,US,US/Eastern,KPVD,12/16/2016 10:51,16.0,3.6,27.0,30.41,10.0,West,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196762,MapQuest,241,2,12/16/2016 17:10,12/16/2016 17:39,41.813931,-71.439766,,,0.01,Right lane blocked due to accident on US-6 Westbound at RI-10.,,RI-10 N,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,12/16/2016 16:51,19.9,12.1,44.0,30.43,10.0,WSW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-196819,MapQuest,201,2,12/17/2016 9:08,12/17/2016 9:53,41.571831,-71.493279,,,0.01,Right lane blocked due to accident on RI-4 Northbound near Oak Hill Rd.,,RI-4 S,R,North Kingstown,Washington,RI,2852,US,US/Eastern,KOQU,12/17/2016 8:50,28.4,18.5,100.0,30.11,0.5,NE,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196826,MapQuest,201,3,12/17/2016 11:00,12/17/2016 11:44,41.78299,-71.423927,,,0.01,Right hand shoulder blocked due to accident on I-95 Southbound at Exit 16 RI-10.,,I-95 S,R,Cranston,Providence,RI,2910,US,US/Eastern,KPVD,12/17/2016 10:51,30.0,26.5,92.0,30.0,1.5,WNW,3.5,0.13,Light Freezing Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196827,MapQuest,201,2,12/17/2016 11:39,12/17/2016 12:24,41.840698,-71.417969,,,0.01,Right hand shoulder blocked due to accident on RI-146 Louisquisset Pike Southbound at RI-246 Charles St.,,Louisquisset Pike S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,12/17/2016 11:56,30.0,24.1,92.0,29.97,2.5,North,5.8,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196828,MapQuest,201,3,12/17/2016 11:33,12/17/2016 12:18,41.950665,-71.402657,,,0.01,Accident on I-295 Southbound at Exit 11 RI-114 Diamond Hill Rd.,,Diamond Hill Rd,R,Cumberland,Providence,RI,2864,US,US/Eastern,KSFZ,12/17/2016 11:20,30.2,23.4,86.0,29.94,4.0,NNE,6.9,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196832,MapQuest,201,3,12/17/2016 13:07,12/17/2016 13:51,41.945061,-71.436867,,,0.01,Right hand shoulder blocked due to accident on I-295 Southbound at Exit 10 RI-122 Mendon Rd.,,I-295 S,R,Cumberland,Providence,RI,2864,US,US/Eastern,KSFZ,12/17/2016 12:56,28.9,18.6,92.0,29.92,4.0,NNW,12.7,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196834,MapQuest,201,3,12/17/2016 13:47,12/17/2016 14:32,41.942822,-71.475479,,,0.01,Median lane blocked due to accident on I-295 Southbound at Exits 9A 9B RI-146 Eddie Dowling Hwy.,,I-295 N,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,12/17/2016 13:56,30.0,25.2,92.0,29.9,6.0,NNW,4.6,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196835,MapQuest,201,2,12/17/2016 13:54,12/17/2016 14:38,41.942822,-71.475479,,,0.01,Right hand shoulder blocked due to accident on RI-146 Eddie Dowling Hwy Southbound at I-295.,,I-295 N,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,12/17/2016 13:56,30.0,25.2,92.0,29.9,6.0,NNW,4.6,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196890,MapQuest,229,3,12/18/2016 14:21,12/18/2016 15:06,41.882149,-71.377525,,,0.01,Slow traffic and left lane blocked due to accident on I-95 Northbound at Exit 29 US-1.,,Broadway,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,12/18/2016 14:13,55.4,,94.0,29.75,10.0,Variable,5.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196906,MapQuest,201,2,12/18/2016 17:11,12/18/2016 18:11,41.942822,-71.475479,,,0.01,Accident on RI-146 Eddie Dowling Hwy Southbound at I-295.,,I-295 N,R,Lincoln,Providence,RI,2865,US,US/Eastern,KSFZ,12/18/2016 17:09,39.2,30.8,70.0,30.02,10.0,WNW,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-196955,MapQuest,241,3,12/19/2016 8:33,12/19/2016 9:02,41.817135,-71.416206,,,0.01,Left lane blocked and left hand shoulder blocked due to accident on I-95 Southbound at Exits 19 20 US-6.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/19/2016 8:51,25.0,14.8,49.0,30.69,10.0,NNW,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196963,MapQuest,201,3,12/19/2016 9:16,12/19/2016 9:46,41.82629,-71.418907,,,0.01,Left lane blocked and left hand shoulder blocked due to accident on I-95 Southbound at Exits 21 22A-B-C 22C-B-A Service Road 8.,,I-95 S,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,12/19/2016 8:51,25.0,14.8,49.0,30.69,10.0,NNW,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196999,MapQuest,201,3,12/19/2016 12:59,12/19/2016 13:28,41.83617,-71.415436,,,0.01,Left &amp; center lane blocked due to accident on I-95 Northbound at Exit 23 RI-146 Louisquisset Pike.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,12/19/2016 12:56,25.0,15.5,43.0,30.73,10.0,North,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-197014,MapQuest,201,2,12/19/2016 15:27,12/19/2016 15:57,41.967945,-71.504623,,,0.01,Accident on RI-146 Eddie Dowling Hwy Northbound at Sayles Hill Rd.,,Eddie Dowling Hwy,R,North Smithfield,Providence,RI,2896,US,US/Eastern,KSFZ,12/19/2016 15:56,21.9,11.7,42.0,30.74,10.0,NNE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-197030,MapQuest,241,2,12/19/2016 17:06,12/19/2016 17:36,41.804245,-71.440598,,,0.31,Right lane blocked due to accident on RI-10 Southbound from Exit 5 Service Rd to Huntington Ave.,,Huntington Ave,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,12/19/2016 16:51,24.1,13.1,31.0,30.71,10.0,North,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-197078,MapQuest,245,3,12/20/2016 6:56,12/20/2016 7:26,41.512604,-71.69207,,,0.01,Two lanes blocked due to accident on I-95 Southbound at Exits 3A 3B RI-138 Main St.,,I-95 N,R,Wyoming,Washington,RI,2898,US,US/Eastern,KWST,12/20/2016 6:53,18.0,12.7,57.0,30.61,10.0,NNE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-197193,MapQuest,201,3,12/20/2016 14:43,12/20/2016 15:27,41.65926,-71.548058,,,0.01,Right hand shoulder closed due to accident on I-95 Southbound at Exit 7 New London Tpke.,,New London Tpke,R,West Greenwich,Kent,RI,2817,US,US/Eastern,KOQU,12/20/2016 14:50,32.0,28.7,69.0,30.37,15.0,Variable,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-197209,MapQuest,241,2,12/20/2016 16:57,12/20/2016 17:27,41.813931,-71.439766,,,0.01,Right lane blocked due to accident on US-6 Westbound at RI-10.,,RI-10 N,R,Providence,Providence,RI,2909,US,US/Eastern,KPVD,12/20/2016 16:51,30.0,25.2,72.0,30.32,10.0,SSE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-197331,MapQuest,201,3,12/21/2016 10:11,12/21/2016 10:40,41.945061,-71.436867,,,0.01,Left lane blocked due to accident on I-295 Southbound at Exit 10 RI-122 Mendon Rd.,,I-295 S,R,Cumberland,Providence,RI,2864,US,US/Eastern,KSFZ,12/21/2016 9:56,30.9,26.2,59.0,30.17,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-197332,MapQuest,201,3,12/21/2016 10:17,12/21/2016 10:46,41.83617,-71.415436,,,0.01,Right lane blocked due to accident on I-95 Northbound at Exit 23 RI-146 Louisquisset Pike.,,I-95 S,R,Providence,Providence,RI,2908,US,US/Eastern,KSFZ,12/21/2016 9:56,30.9,26.2,59.0,30.17,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-197368,MapQuest,229,3,12/21/2016 16:02,12/21/2016 16:46,41.81461,-71.370094,,,0.01,Slow traffic and left lane blocked due to accident on I-195 Eastbound at Exit 6 RI-103 Warren Ave.,955.0,Broadway,R,East Providence,Providence,RI,02914-4714,US,US/Eastern,KPVD,12/21/2016 15:51,37.0,31.0,50.0,30.13,10.0,West,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-197413,MapQuest,201,3,12/22/2016 4:05,12/22/2016 4:50,41.855042,-71.407082,,,0.01,Right lane blocked and right hand shoulder blocked due to accident on I-95 Southbound at Exits 25 25A-B RI-126 Smithfield Ave.,,I-95 S,R,Providence,Providence,RI,2904,US,US/Eastern,KSFZ,12/22/2016 3:56,28.0,22.8,81.0,30.17,10.0,SSW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-197504,MapQuest,201,3,12/22/2016 12:11,12/22/2016 12:41,41.882149,-71.377525,,,0.01,Center &amp; right lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exit 29 US-1.,,Broadway,R,Pawtucket,Providence,RI,2860,US,US/Eastern,KSFZ,12/22/2016 11:56,39.0,35.7,67.0,29.99,10.0,Variable,4.6,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
